AssignmentStatus,WorkTimeInSeconds,Input.case,Input.query,Input.title,Input.link,Input.snippet_A,Input.snippet_B,Answer.better,Answer.case,Answer.query
Approved,27,123,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>In 1972, Nolan Bushnell and Ted Dabney founded Atari, Inc., an American company known by video game developing and home computer.</p><p>This company, responsible for the formation of the video arcade and modern video game industries, was closed in 1984 as a direct result of the North American video game crash of 1983.</p>",1,123|123,Atari
Approved,17,128,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>",<p>An elliptical trainer is like stair climbing or walking without hurting your joints.</p>,1,128|128,Elliptical trainer
Approved,52,128,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>",<p>An elliptical trainer is like stair climbing or walking without hurting your joints.</p>,b,128|128,Elliptical trainer
Approved,7,128,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>",<p>An elliptical trainer is like stair climbing or walking without hurting your joints.</p>,1,128|128,Elliptical trainer
Approved,25,128,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>",<p>An elliptical trainer is like stair climbing or walking without hurting your joints.</p>,b,128|128,Elliptical trainer
Approved,28,128,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>",<p>An elliptical trainer is like stair climbing or walking without hurting your joints.</p>,1,128|128,Elliptical trainer
Approved,147,129,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>","<p>the x trainer which is an elliptical trainer is a machine that simulates climbing a stair or walking, without damaging your joints, by reducing the injuries caused by impact</p>",1,129|129,Elliptical trainer
Approved,35,129,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>","<p>the x trainer which is an elliptical trainer is a machine that simulates climbing a stair or walking, without damaging your joints, by reducing the injuries caused by impact</p>",1,129|129,Elliptical trainer
Approved,48,129,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>","<p>the x trainer which is an elliptical trainer is a machine that simulates climbing a stair or walking, without damaging your joints, by reducing the injuries caused by impact</p>",1,129|129,Elliptical trainer
Approved,24,129,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>","<p>the x trainer which is an elliptical trainer is a machine that simulates climbing a stair or walking, without damaging your joints, by reducing the injuries caused by impact</p>",1,129|129,Elliptical trainer
Approved,47,129,Elliptical trainer,Elliptical trainer - Wikipedia,https://en.wikipedia.org/wiki/Elliptical_trainer,"<p>An elliptical trainer or cross-trainer (also called an X-trainer) is a stationary exercise machine used to simulate stair climbing, walking, or running without causing excessive pressure to the joints, hence decreasing the risk of impact injuries. </p>","<p>the x trainer which is an elliptical trainer is a machine that simulates climbing a stair or walking, without damaging your joints, by reducing the injuries caused by impact</p>",1,129|129,Elliptical trainer
Approved,78,132,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,"<p>Mobiles phones are portable phones that use a radio frequency link to make phone calls when a user is on the move, as long as the service area is covered.</p><p></p><p>They also have in built speakers so the speakerphone feature can be used to the user doesn't have to hold the phone up to their ear.</p>",2,132|132,Cell phones
Approved,22,132,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,"<p>Mobiles phones are portable phones that use a radio frequency link to make phone calls when a user is on the move, as long as the service area is covered.</p><p></p><p>They also have in built speakers so the speakerphone feature can be used to the user doesn't have to hold the phone up to their ear.</p>",g,132|132,Cell phones
Approved,66,132,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,"<p>Mobiles phones are portable phones that use a radio frequency link to make phone calls when a user is on the move, as long as the service area is covered.</p><p></p><p>They also have in built speakers so the speakerphone feature can be used to the user doesn't have to hold the phone up to their ear.</p>",1,132|132,Cell phones
Approved,21,132,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,"<p>Mobiles phones are portable phones that use a radio frequency link to make phone calls when a user is on the move, as long as the service area is covered.</p><p></p><p>They also have in built speakers so the speakerphone feature can be used to the user doesn't have to hold the phone up to their ear.</p>",2,132|132,Cell phones
Approved,14,132,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,"<p>Mobiles phones are portable phones that use a radio frequency link to make phone calls when a user is on the move, as long as the service area is covered.</p><p></p><p>They also have in built speakers so the speakerphone feature can be used to the user doesn't have to hold the phone up to their ear.</p>",2,132|132,Cell phones
Approved,13,133,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A cellphone is a portable phone that can receive and make calls through the use of a radio frequency connection while the individual using the cellphone is moving within a phone service area.</p><p></p><p>Cellphones have small speakers in them so that the individual using the device can use a speakerphone feature and speak to another individual on the phone without pressing it to their ear.</p>,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,1,133|133,Cell phones
Approved,12,133,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A cellphone is a portable phone that can receive and make calls through the use of a radio frequency connection while the individual using the cellphone is moving within a phone service area.</p><p></p><p>Cellphones have small speakers in them so that the individual using the device can use a speakerphone feature and speak to another individual on the phone without pressing it to their ear.</p>,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,1,133|133,Cell phones
Approved,17,133,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A cellphone is a portable phone that can receive and make calls through the use of a radio frequency connection while the individual using the cellphone is moving within a phone service area.</p><p></p><p>Cellphones have small speakers in them so that the individual using the device can use a speakerphone feature and speak to another individual on the phone without pressing it to their ear.</p>,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,g,133|133,Cell phones
Approved,20,133,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A cellphone is a portable phone that can receive and make calls through the use of a radio frequency connection while the individual using the cellphone is moving within a phone service area.</p><p></p><p>Cellphones have small speakers in them so that the individual using the device can use a speakerphone feature and speak to another individual on the phone without pressing it to their ear.</p>,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,1,133|133,Cell phones
Approved,24,133,Cell phones,Mobile phone - Wikipedia,https://en.wikipedia.org/wiki/Mobile_phone,<p>A cellphone is a portable phone that can receive and make calls through the use of a radio frequency connection while the individual using the cellphone is moving within a phone service area.</p><p></p><p>Cellphones have small speakers in them so that the individual using the device can use a speakerphone feature and speak to another individual on the phone without pressing it to their ear.</p>,<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>,1,133|133,Cell phones
Approved,99,140,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,<p>Navstar GPS is owned by the United States government. It is a space-based radionavigational system that is operated by the United States Airforce.</p>,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>",g,140|140,GPS
Approved,19,140,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,<p>Navstar GPS is owned by the United States government. It is a space-based radionavigational system that is operated by the United States Airforce.</p>,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>",g,140|140,GPS
Approved,38,140,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,<p>Navstar GPS is owned by the United States government. It is a space-based radionavigational system that is operated by the United States Airforce.</p>,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>",g,140|140,GPS
Approved,18,140,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,<p>Navstar GPS is owned by the United States government. It is a space-based radionavigational system that is operated by the United States Airforce.</p>,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>",2,140|140,GPS
Approved,24,140,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,<p>Navstar GPS is owned by the United States government. It is a space-based radionavigational system that is operated by the United States Airforce.</p>,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>",2,140|140,GPS
Approved,8,141,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>","<p>GPS was initially known as Navstar GPS. It is a navigation system that is based on outerspace, and owned by the government of the United States.</p>",1,141|141,GPS
Approved,41,141,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>","<p>GPS was initially known as Navstar GPS. It is a navigation system that is based on outerspace, and owned by the government of the United States.</p>",1,141|141,GPS
Approved,61,141,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>","<p>GPS was initially known as Navstar GPS. It is a navigation system that is based on outerspace, and owned by the government of the United States.</p>",1,141|141,GPS
Approved,27,141,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>","<p>GPS was initially known as Navstar GPS. It is a navigation system that is based on outerspace, and owned by the government of the United States.</p>",1,141|141,GPS
Approved,15,141,GPS,Global Positioning System - Wikipedia,https://en.wikipedia.org/wiki/Global_Positioning_System,"<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>","<p>GPS was initially known as Navstar GPS. It is a navigation system that is based on outerspace, and owned by the government of the United States.</p>",1,141|141,GPS
